Condition,MedCodeId,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,ICD10Code,Term
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6461001000006113.0,^ESCTAP646100,,386760001.0,1490397010.0,C902,Application of local anesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4015591000006110.5,^ESCTLE401559,,93143009.0,2672407012.0,C902,"Leukaemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6461011000006111.0,^ESCTLO646101,,386760001.0,2553323015.0,C902,"Local anesthesia, surface"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4753171000006112.0,^ESCTEX475317,,188718006.0,289866017.0,C902,Extramedullary plasmacytoma (clinical)
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4015581000006112.0,^ESCTLE401558,,93143009.0,2672406015.0,C902,"Leukemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511751000006115.0,^ESCTHE551175,,269475001.0,2536042011.0,C902,Hematologic malignancy
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1.190370100000611e+16,^ESCT1190370,,10639003.0,18483018.0,C902,Solitary myeloma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6461021000006115.0,^ESCTLO646102,,386760001.0,2553324014.0,C902,"Local anaesthesia, surface"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2669161000006111.0,^ESCTPL266916,,10639003.0,18481016.0,C902,Plasma cell tumor
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1.1919601000006116e+16,^ESCT1191960,,269475001.0,411571000006113.0,C902,[X]Other malignant immunoproliferative diseases
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511731000006110.0,^ESCTMA551173,,269475001.0,403707011.0,C902,Malignant neoplasm of lymphatic and hemopoietic tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",405081000006118.0,ByuDA,ByuDA00,269475001.0,403705015.0,C902,"[X]Oth spcf mal neoplsm/lymphoid,haematopoietic+rltd tissue"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",727811000006111.0,B6y,B6y..00,269475001.0,403705015.0,C902,Malignant neoplasm lymphatic or haematopoietic tissue OS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",396621000006114.0,ByuD,ByuD.00,269475001.0,403705015.0,C902,"[X]Malignant neoplasms of lymphoid, haematopoietic and rela"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289987014.0,B6z,B6z..00,269475001.0,403705015.0,C902,Malignant neoplasm lymphatic or haematopoietic tissue NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",375801000000111.0,7M347,7M34700,386760001.0,1490168015.0,C902,Application of local anaesthetic NEC
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1542571000006116.0,727Dy,727Dy00,429713004.0,2693297019.0,C902,Other specified local anaesthetics ophthalmology procedures
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",403710016.0,B62zz,B62zz00,269475001.0,403706019.0,C902,Lymphoid and histiocytic malignancy NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6460981000006114.0,^ESCTTO646098,,386760001.0,1477113010.0,C902,Topical local anesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6460971000006111.0,^ESCTTO646097,,386760001.0,1476152010.0,C902,Topical local anaesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",8070641000006118.0,^ESCTSU807064,,226031000000108.0,361211000000116.0,C902,Subconjunctival infiltration of local anaesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289867014.0,B6300,B630000,188718006.0,289867014.0,C902,"Malignant plasma cell neoplasm, extramedullary plasmacytoma"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",403705015.0,B6,B6...00,269475001.0,403705015.0,C902,Malignant neoplasm of lymphatic and haemopoietic tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2532159017.0,B6300-1,B630011,188718006.0,2532159017.0,C902,Extramedullary plasmacytoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",361221000000110.0,727D1,727D100,226031000000108.0,361221000000110.0,C902,Subconjunctival anaesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",880781000006115.0,B6-99,B6...99,269475001.0,880781000006115.0,C902,Lymphatic tissue carcinoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289934014.0,B67,B67..00,93143009.0,154099013.0,C902,Other specified leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289963012.0,B68,B68..00,93143009.0,154099013.0,C902,Leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289971011.0,B68y,B68y.00,93143009.0,154099013.0,C902,Other leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292182018.0,ByuD8,ByuD800,93143009.0,154099013.0,C902,[X]Other specified leukaemias
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292185016.0,ByuD9,ByuD900,93143009.0,154099013.0,C902,[X]Other leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289972016.0,B68z,B68z.00,93143009.0,154099013.0,C902,Leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289959017.0,B67yz,B67yz00,93143009.0,154099013.0,C902,Other and unspecified leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289960010.0,B67z,B67z.00,93143009.0,154099013.0,C902,Other specified leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511761000006118.0,^ESCTHA551176,,269475001.0,2536043018.0,C902,Haematologic malignancy
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289955011.0,B67y,B67y.00,93143009.0,154099013.0,C902,Other and unspecified leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2669211000006119.0,^ESCTSO266921,,10639003.0,3084844015.0,C902,Solitary plasmacytoma of bone
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1490168015.0,7M343,7M34300,386760001.0,1490168015.0,C902,Application of local anaesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",451430017.0,B936-2,B936.12,415112005.0,2534490012.0,C902,Plasmacytoma NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511741000006117.0,^ESCTMA551174,,269475001.0,403708018.0,C902,Malignant tumor of lymphoid hemopoietic and related tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",18484012.0,B6304,B630400,415112005.0,2537380010.0,C903,Solitary plasmacytoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",139571000006117.0,B6301,B630100,415112005.0,2534490012.0,C903,Solitary myeloma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",683191000006119.0,B936-1,B936.11,415112005.0,2534490012.0,C903,Myeloma - solitary
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2669191000006115.0,^ESCTPL266919,,10639003.0,195293015.0,C903,Plasmacytoma of bone
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511771000006113.0,^ESCTMA551177,,269475001.0,3084765015.0,C903,"Malignant tumor of lymphoid, hemopoietic AND/OR related tissue"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",225051000006119.0,B6302,B630200,415112005.0,2534490012.0,C903,Plasmacytoma NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",313001000006116.0,BBn2-1,BBn2.11,10639003.0,18480015.0,C903,[M]Monostotic myeloma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",316711000006113.0,BBn2-2,BBn2.12,10639003.0,18480015.0,C903,[M]Solitary myeloma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",315471000006118.0,BBn2,BBn2.00,10639003.0,18480015.0,C903,[M]Plasmacytoma NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",361431000000113.0,727D2,727D200,440149009.0,2793490019.0,C903,Subtenons anaesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",361551000000119.0,727D,727D.00,429713004.0,2693297019.0,C903,Local anaesthetics for ophthalmology procedures
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4015571000006113.5,^ESCTLE401557,,93143009.0,154100017.0,C903,Leukemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",383321000000119.0,727Dz,727Dz00,429713004.0,2693297019.0,C903,Local anaesthetics for ophthalmology procedures NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",396101000006112.0,ByuDB,ByuDB00,269475001.0,403706019.0,C903,"[X]Mal neoplasm/lymphoid,haematopoietic+related tissu,unspcf"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2669181000006118.0,^ESCTSO266918,,10639003.0,18484012.0,C903,Solitary plasmacytoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",725221000006111.0,B6-1,B6...11,269475001.0,403706019.0,C903,Malignant neoplasm of histiocytic tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",7107611000006110.0,^ESCTLO710761,,429713004.0,2693298012.0,C903,Local anesthesia for procedure on eye
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2669201000006117.0,^ESCTPL266920,,10639003.0,302022017.0,C903,Plasma cell tumour
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2998271000006119.0,^ESCTCR299827,,30911005.0,51755011.0,C903,Cryoglobulinemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6461001000006113.0,^ESCTAP646100,,386760001.0,1490397010.0,C903,Application of local anesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4015591000006110.5,^ESCTLE401559,,93143009.0,2672407012.0,C903,"Leukaemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6461011000006111.0,^ESCTLO646101,,386760001.0,2553323015.0,C903,"Local anesthesia, surface"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4015581000006112.0,^ESCTLE401558,,93143009.0,2672406015.0,C903,"Leukemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511751000006115.0,^ESCTHE551175,,269475001.0,2536042011.0,C903,Hematologic malignancy
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1.190370100000611e+16,^ESCT1190370,,10639003.0,18483018.0,C903,Solitary myeloma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6461021000006115.0,^ESCTLO646102,,386760001.0,2553324014.0,C903,"Local anaesthesia, surface"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2669161000006111.0,^ESCTPL266916,,10639003.0,18481016.0,C903,Plasma cell tumor
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1.1919601000006116e+16,^ESCT1191960,,269475001.0,411571000006113.0,C903,[X]Other malignant immunoproliferative diseases
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511731000006110.0,^ESCTMA551173,,269475001.0,403707011.0,C903,Malignant neoplasm of lymphatic and hemopoietic tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",7232971000006118.0,^ESCTSU723297,,440149009.0,2793493017.0,C903,Sub Tenon infiltration of local anaesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",7232981000006115.0,^ESCTSU723298,,440149009.0,2795145015.0,C903,Sub Tenon infiltration of local anesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",405081000006118.0,ByuDA,ByuDA00,269475001.0,403705015.0,C903,"[X]Oth spcf mal neoplsm/lymphoid,haematopoietic+rltd tissue"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",727811000006111.0,B6y,B6y..00,269475001.0,403705015.0,C903,Malignant neoplasm lymphatic or haematopoietic tissue OS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",396621000006114.0,ByuD,ByuD.00,269475001.0,403705015.0,C903,"[X]Malignant neoplasms of lymphoid, haematopoietic and rela"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289987014.0,B6z,B6z..00,269475001.0,403705015.0,C903,Malignant neoplasm lymphatic or haematopoietic tissue NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",375801000000111.0,7M347,7M34700,386760001.0,1490168015.0,C903,Application of local anaesthetic NEC
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1542571000006116.0,727Dy,727Dy00,429713004.0,2693297019.0,C903,Other specified local anaesthetics ophthalmology procedures
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",403710016.0,B62zz,B62zz00,269475001.0,403706019.0,C903,Lymphoid and histiocytic malignancy NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",7232961000006114.0,^ESCTSU723296,,440149009.0,2793492010.0,C903,Sub Tenon block
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6460981000006114.0,^ESCTTO646098,,386760001.0,1477113010.0,C903,Topical local anesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6460971000006111.0,^ESCTTO646097,,386760001.0,1476152010.0,C903,Topical local anaesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",403705015.0,B6,B6...00,269475001.0,403705015.0,C903,Malignant neoplasm of lymphatic and haemopoietic tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",880781000006115.0,B6-99,B6...99,269475001.0,880781000006115.0,C903,Lymphatic tissue carcinoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1009201000006112.0,EMISNQCR3,,30911005.0,484736018.0,C903,Cryoglobulinaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289934014.0,B67,B67..00,93143009.0,154099013.0,C903,Other specified leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289963012.0,B68,B68..00,93143009.0,154099013.0,C903,Leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289971011.0,B68y,B68y.00,93143009.0,154099013.0,C903,Other leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292182018.0,ByuD8,ByuD800,93143009.0,154099013.0,C903,[X]Other specified leukaemias
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292185016.0,ByuD9,ByuD900,93143009.0,154099013.0,C903,[X]Other leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289972016.0,B68z,B68z.00,93143009.0,154099013.0,C903,Leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289959017.0,B67yz,B67yz00,93143009.0,154099013.0,C903,Other and unspecified leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289960010.0,B67z,B67z.00,93143009.0,154099013.0,C903,Other specified leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511761000006118.0,^ESCTHA551176,,269475001.0,2536043018.0,C903,Haematologic malignancy
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2998291000006118.0,^ESCTCR299829,,30911005.0,484735019.0,C903,Cryoimmunoglobulinaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289955011.0,B67y,B67y.00,93143009.0,154099013.0,C903,Other and unspecified leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2669211000006119.0,^ESCTSO266921,,10639003.0,3084844015.0,C903,Solitary plasmacytoma of bone
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1490168015.0,7M343,7M34300,386760001.0,1490168015.0,C903,Application of local anaesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",451430017.0,B936-2,B936.12,415112005.0,2534490012.0,C903,Plasmacytoma NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511741000006117.0,^ESCTMA551174,,269475001.0,403708018.0,C903,Malignant tumor of lymphoid hemopoietic and related tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",7232951000006112.0,^ESCTIN723295,,440149009.0,2793491015.0,C903,Infiltration of episcleral space using local anesthetic
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2998281000006116.0,^ESCTCR299828,,30911005.0,51759017.0,C903,Cryoimmunoglobulinemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511771000006113.0,^ESCTMA551177,,269475001.0,3084765015.0,C910,"Malignant tumor of lymphoid, hemopoietic AND/OR related tissue"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4015571000006113.5,^ESCTLE401557,,93143009.0,154100017.0,C910,Leukemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",396101000006112.0,ByuDB,ByuDB00,269475001.0,403706019.0,C910,"[X]Mal neoplasm/lymphoid,haematopoietic+related tissu,unspcf"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5601331000006115.0,^ESCTMA560133,,277571004.0,2872861019.0,C910,Mature B-cell leukemia Burkitt-type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",725221000006111.0,B6-1,B6...11,269475001.0,403706019.0,C910,Malignant neoplasm of histiocytic tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5601341000006113.0,^ESCTMA560134,,277571004.0,3036186013.0,C910,Mature B-cell leukemia Burkitt type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4015591000006110.5,^ESCTLE401559,,93143009.0,2672407012.0,C910,"Leukaemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5601301000006111.0,^ESCTBU560130,,277571004.0,414161019.0,C910,Burkitt's leukemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4015581000006112.0,^ESCTLE401558,,93143009.0,2672406015.0,C910,"Leukemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511751000006115.0,^ESCTHE551175,,269475001.0,2536042011.0,C910,Hematologic malignancy
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1.1919601000006116e+16,^ESCT1191960,,269475001.0,411571000006113.0,C910,[X]Other malignant immunoproliferative diseases
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511731000006110.0,^ESCTMA551173,,269475001.0,403707011.0,C910,Malignant neoplasm of lymphatic and hemopoietic tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5601311000006114.0,^ESCTBU560131,,277571004.0,414162014.0,C910,Burkitt's leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",405081000006118.0,ByuDA,ByuDA00,269475001.0,403705015.0,C910,"[X]Oth spcf mal neoplsm/lymphoid,haematopoietic+rltd tissue"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",727811000006111.0,B6y,B6y..00,269475001.0,403705015.0,C910,Malignant neoplasm lymphatic or haematopoietic tissue OS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",396621000006114.0,ByuD,ByuD.00,269475001.0,403705015.0,C910,"[X]Malignant neoplasms of lymphoid, haematopoietic and rela"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289987014.0,B6z,B6z..00,269475001.0,403705015.0,C910,Malignant neoplasm lymphatic or haematopoietic tissue NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",403710016.0,B62zz,B62zz00,269475001.0,403706019.0,C910,Lymphoid and histiocytic malignancy NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",354521013.0,K0J1,K0J1.00,236507000.0,354521013.0,C910,Renal involvement in malignant disease
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",403705015.0,B6,B6...00,269475001.0,403705015.0,C910,Malignant neoplasm of lymphatic and haemopoietic tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2872860018.0,B6400-1,B640011,277571004.0,2872860018.0,C910,Mature B-cell leukaemia Burkitt-type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",880781000006115.0,B6-99,B6...99,269475001.0,880781000006115.0,C910,Lymphatic tissue carcinoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289934014.0,B67,B67..00,93143009.0,154099013.0,C910,Other specified leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289963012.0,B68,B68..00,93143009.0,154099013.0,C910,Leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289971011.0,B68y,B68y.00,93143009.0,154099013.0,C910,Other leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292182018.0,ByuD8,ByuD800,93143009.0,154099013.0,C910,[X]Other specified leukaemias
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292185016.0,ByuD9,ByuD900,93143009.0,154099013.0,C910,[X]Other leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289972016.0,B68z,B68z.00,93143009.0,154099013.0,C910,Leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289959017.0,B67yz,B67yz00,93143009.0,154099013.0,C910,Other and unspecified leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289960010.0,B67z,B67z.00,93143009.0,154099013.0,C910,Other specified leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511761000006118.0,^ESCTHA551176,,269475001.0,2536043018.0,C910,Haematologic malignancy
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289955011.0,B67y,B67y.00,93143009.0,154099013.0,C910,Other and unspecified leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511741000006117.0,^ESCTMA551174,,269475001.0,403708018.0,C910,Malignant tumor of lymphoid hemopoietic and related tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5601351000006110.0,^ESCTMA560135,,277571004.0,3038062017.0,C910,Mature B-cell leukaemia Burkitt type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4009741000006111.0,^ESCTCL400974,,92814006.0,1218765019.0,C911,CLL - Chronic lymphocytic leukemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511771000006113.0,^ESCTMA551177,,269475001.0,3084765015.0,C911,"Malignant tumor of lymphoid, hemopoietic AND/OR related tissue"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",155811000006113.0,725,725..00,75787004.0,125870010.0,C911,Sclera and iris operations
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4009721000006116.0,^ESCTCH400972,,92814006.0,510119011.0,C911,"Chronic lymphoid leukemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3732181000006117.0,^ESCTOP373218,,75787004.0,125870010.0,C911,Operative procedure on anterior segment of eye
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4015571000006113.5,^ESCTLE401557,,93143009.0,154100017.0,C911,Leukemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",396101000006112.0,ByuDB,ByuDB00,269475001.0,403706019.0,C911,"[X]Mal neoplasm/lymphoid,haematopoietic+related tissu,unspcf"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4009661000006118.5,^ESCTCH400966,,92812005.0,2770411011.0,C911,"Chronic leukemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",725221000006111.0,B6-1,B6...11,269475001.0,403706019.0,C911,Malignant neoplasm of histiocytic tissue
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4015591000006110.5,^ESCTLE401559,,93143009.0,2672407012.0,C911,"Leukaemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4015581000006112.0,^ESCTLE401558,,93143009.0,2672406015.0,C911,"Leukemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511751000006115.0,^ESCTHE551175,,269475001.0,2536042011.0,C911,Hematologic malignancy
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",6527371000006113.0,^ESCTOC652737,,392010000.0,2579536012.0,C911,OCT - Optical coherence tomography
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4009731000006118.5,^ESCTCL400973,,92814006.0,1217277011.0,C911,CLL - Chronic lymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1.1919601000006116e+16,^ESCT1191960,,269475001.0,411571000006113.0,C911,[X]Other malignant immunoproliferative diseases
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",5511731000006110.0,^ESCTMA551173,,269475001.0,403707011.0,C911,Malignant neoplasm of lymphatic and hemopoietic tissue
