Condition,OriginalReadCode,CleansedReadCode,Term
Malignant neoplasms ,B34,B34..00,Malignant neoplasm of female breast
Malignant neoplasms ,B3500,B350000,Malignant neoplasm of nipple of male breast
Malignant neoplasms ,B341,B341.00,Malignant neoplasm of central part of female breast
Malignant neoplasms ,B342-99,B342.99,"Ca breast-upper,inner quadrant"
Malignant neoplasms ,B342,B342.00,Malignant neoplasm of upper-inner quadrant of female breast
Malignant neoplasms ,B343-99,B343.99,"Ca breast-lower,inner quadrant"
Malignant neoplasms ,B343,B343.00,Malignant neoplasm of lower-inner quadrant of female breast
Malignant neoplasms ,B344,B344.00,Malignant neoplasm of upper-outer quadrant of female breast
Malignant neoplasms ,B344-99,B344.99,"Ca breast-upper,outer quadrant"
Malignant neoplasms ,B345,B345.00,Malignant neoplasm of lower-outer quadrant of female breast
Malignant neoplasms ,B345-99,B345.99,"Ca breast-lower,outer quadrant"
Malignant neoplasms ,B346-99,B346.99,Ca breast - axillary tail
Malignant neoplasms ,B346,B346.00,Malignant neoplasm of axillary tail of female breast
Malignant neoplasms ,^ESCTCA636403,,Ca breast - male
Malignant neoplasms ,^ESCT1272347,,Malignant neoplasm of female breast NOS
Malignant neoplasms ,B34z-99,B34z.99,Ca breast - NOS
Malignant neoplasms ,B34y0,B34y000,Malignant neoplasm of ectopic site of female breast
Malignant neoplasms ,B35,B35..00,Malignant neoplasm of male breast
Malignant neoplasms ,B35z0,B35z000,Malignant neoplasm of ectopic site of male breast
Malignant neoplasms ,B35-99,B35..99,Ca breast - male
Malignant neoplasms ,B35z,B35z.00,Malignant neoplasm of other site of male breast
Malignant neoplasms ,B35zz,B35zz00,Malignant neoplasm of male breast NOS
Malignant neoplasms ,^ESCTPR402664,,Primary malignant neoplasm of male breast
Malignant neoplasms ,B454,B454.00,Malignant neoplasm of vulva unspecified
Malignant neoplasms ,^ESCTMA624342,,Malignant tumour of vulva
Malignant neoplasms ,^ESCTCA624344,,Cancer of vulva
Malignant neoplasms ,^ESCT1192555,,Malignant tumor of vulva
Malignant neoplasms ,B4510,B451000,Malignant neoplasm of greater vestibular (Bartholin's) gland
Malignant neoplasms ,B454-1,B454.11,Primary vulval cancer
Malignant neoplasms ,B454-99,B454.99,Ca vulva
Malignant neoplasms ,B451z,B451z00,Malignant neoplasm of labia majora NOS
Malignant neoplasms ,B451,B451.00,Malignant neoplasm of labia majora
Malignant neoplasms ,B452,B452.00,Malignant neoplasm of labia minora
Malignant neoplasms ,^ESCTCL636248,,Clitoral Ca
Malignant neoplasms ,B453,B453.00,Malignant neoplasm of clitoris
Malignant neoplasms ,72491,7249100,Chelation of cornea
Malignant neoplasms ,^ESCTED464916,,EDTA treatment of cornea
Malignant neoplasms ,3126,3126.00,Tonometry
Malignant neoplasms ,EMISNQCO288,,Corneal collagen crosslinking
Malignant neoplasms ,3126Z,3126Z00,Tonometry NOS
Malignant neoplasms ,B41,B41..00,Malignant neoplasm of cervix uteri
Malignant neoplasms ,B43y,B43y.00,Malignant neoplasm of other site of uterine body
Malignant neoplasms ,^ESCTMA624311,,Malignant neoplasm of cervix
Malignant neoplasms ,^ESCTCA402568,,Cancer of endocervix
Malignant neoplasms ,^ESCTBO636232,,Body of uterus Ca
Malignant neoplasms ,^ESCTCE624314,,Cervical cancer
Malignant neoplasms ,^ESCTCA636236,,CA - Cancer of uterus
Malignant neoplasms ,^ESCTUT636238,,Uterine cancer
Malignant neoplasms ,^ESCTCA624310,,Cancer of cervix
Malignant neoplasms ,^ESCTCA624313,,Cancer of the uterine cervix
Malignant neoplasms ,^ESCTCA636237,,Cancer of uterus
Malignant neoplasms ,B410z,B410z00,Malignant neoplasm of endocervix NOS
Malignant neoplasms ,B41-1,B41..11,Cervical carcinoma (uterus)
Malignant neoplasms ,^ESCTMA636230,,Malignant tumour of body of uterus
Malignant neoplasms ,B410,B410.00,Malignant neoplasm of endocervix
Malignant neoplasms ,B4100,B410000,Malignant neoplasm of endocervical canal
Malignant neoplasms ,B4101,B410100,Malignant neoplasm of endocervical gland
Malignant neoplasms ,B43-99,B43..99,Carcinoma body of uterus
Malignant neoplasms ,B43-98,B43..98,Ca uterus NOS
Malignant neoplasms ,B43,B43..00,Malignant neoplasm of body of uterus
Malignant neoplasms ,B40,B40..00,"Malignant neoplasm of uterus, part unspecified"
Malignant neoplasms ,B41y,B41y.00,Malignant neoplasm of other site of cervix
Malignant neoplasms ,B41yz,B41yz00,Malignant neoplasm of other site of cervix NOS
Malignant neoplasms ,B41z,B41z.00,Malignant neoplasm of cervix uteri NOS
Malignant neoplasms ,B43z,B43z.00,Malignant neoplasm of body of uterus NOS
Malignant neoplasms ,B410-99,B410.99,Ca cervix uteri - endocervix
Malignant neoplasms ,^ESCTCA636406,,Ca cervix uteri - endocervix
Malignant neoplasms ,^ESCTMA624309,,Malignant tumor of cervix
Malignant neoplasms ,^ESCTPR402567,,Primary malignant neoplasm of endocervix
Malignant neoplasms ,^ESCTMA636234,,Malignant tumour of uterus
Malignant neoplasms ,^ESCTMA636235,,Malignant tumor of uterus
Malignant neoplasms ,^ESCTMA636231,,Malignant tumor of body of uterus
Malignant neoplasms ,725-2,725..12,Sclera operations
Malignant neoplasms ,^ESCTPR402579,,Primary malignant neoplasm of exocervix
Malignant neoplasms ,^ESCTCA636409,,Cancer of exocervix
Malignant neoplasms ,B411,B411.00,Malignant neoplasm of exocervix
Malignant neoplasms ,72500,7250000,Punch resection of sclera
Malignant neoplasms ,B411-99,B411.99,Ca cervix uteri - exocervix
Malignant neoplasms ,B41y0,B41y000,Malignant neoplasm of cervical stump
Malignant neoplasms ,B41y1,B41y100,Malignant neoplasm of squamocolumnar junction of cervix
Malignant neoplasms ,B431,B431.00,Malignant neoplasm of isthmus of uterine body
Malignant neoplasms ,B4310,B431000,Malignant neoplasm of lower uterine segment
Malignant neoplasms ,B431z,B431z00,Malignant neoplasm of isthmus of uterine body NOS
Malignant neoplasms ,^ESCTBU292906,,Buckling procedure of sclera
Malignant neoplasms ,7251,7251.00,Buckling operations for attachment of retina
Malignant neoplasms ,^ESCTSC292907,,Scleral buckle procedure
Malignant neoplasms ,72510,7251000,Overlay scleroplasty
Malignant neoplasms ,B4302,B430200,Malignant neoplasm of endometrium of corpus uteri
Malignant neoplasms ,7251-1,7251.11,Scleral buckling for attachment of retina
Malignant neoplasms ,B4302-1,B430211,Malignant neoplasm of endometrium
Malignant neoplasms ,^ESCTSC292905,,Scleral buckling
Malignant neoplasms ,72514,7251400,Buckling of sclera NEC
Malignant neoplasms ,72510-99,7251099,Scleroplasty
Malignant neoplasms ,72511,7251100,Imbrication of sclera
Malignant neoplasms ,B4303,B430300,Malignant neoplasm of myometrium of corpus uteri
Malignant neoplasms ,B430,B430.00,"Malignant neoplasm of corpus uteri, excluding isthmus"
Malignant neoplasms ,B4300,B430000,Malignant neoplasm of cornu of corpus uteri
Malignant neoplasms ,B4301,B430100,Malignant neoplasm of fundus of corpus uteri
Malignant neoplasms ,B430z,B430z00,Malignant neoplasm of corpus uteri NOS
Malignant neoplasms ,72733,7273300,Reposition plombage for detachment
Malignant neoplasms ,^ESCT1273204,,Malignant neoplasm of body of uterus NOS
Malignant neoplasms ,B43z-99,B43z.99,Ca uterus NOS
Malignant neoplasms ,Byu71,Byu7100,[X]Malignant neoplasm/other specified female genital organs
Malignant neoplasms ,B45,B45..00,Malig neop of other and unspecified female genital organs
Malignant neoplasms ,^ESCTMA624616,,Malignant tumour of fallopian tube
Malignant neoplasms ,B441,B441.00,Malignant neoplasm of fallopian tube
Malignant neoplasms ,^ESCTMA624617,,Malignant tumor of fallopian tube
Malignant neoplasms ,B45y,B45y.00,Malignant neoplasm of other specified female genital organ
Malignant neoplasms ,B45z,B45z.00,Malignant neoplasm of female genital organ NOS
Malignant neoplasms ,^ESCTMA624805,,Malignant tumor of female genital organ
Malignant neoplasms ,Byu7,Byu7.00,[X]Malignant neoplasm of female genital organs
Malignant neoplasms ,^ESCT1247309,,Malignant tumor of female genital organ
Malignant neoplasms ,Byu73,Byu7300,"[X]Malignant neoplasm of female genital organ, unspecified"
Malignant neoplasms ,^ESCTPR402511,,Primary malignant neoplasm of broad ligament
Malignant neoplasms ,B442,B442.00,Malignant neoplasm of broad ligament
Malignant neoplasms ,^ESCTSC368241,,Scleroplasty
Malignant neoplasms ,B444,B444.00,Malignant neoplasm of round ligament
Malignant neoplasms ,B443,B443.00,Malignant neoplasm of parametrium
Malignant neoplasms ,^ESCTCA735848,,Cancer of parametrium
Malignant neoplasms ,B44y,B44y.00,Malignant neoplasm of other site of uterine adnexa
Malignant neoplasms ,^ESCT1273223,,Malignant neoplasm of uterine adnexa NOS
Malignant neoplasms ,B44z-99,B44z.99,Ca ovary/uterine adnexa NOS
Malignant neoplasms ,B44,B44..00,Malignant neoplasm of ovary and other uterine adnexa
Malignant neoplasms ,B44z,B44z.00,Malignant neoplasm of uterine adnexa NOS
Malignant neoplasms ,Byu70,Byu7000,"[X]Malignant neoplasm of uterine adnexa, unspecified"
Malignant neoplasms ,Byu72,Byu7200,[X]Malignant neoplasm/overlapping lesion/feml genital organs
Malignant neoplasms ,^ESCTOV417119,,Overlapping malignant neoplasm of female genital organs
Malignant neoplasms ,^ESCT1271897,,Malignant neoplasm of ovary and other uterine adnexa
Malignant neoplasms ,B44-99,B44..99,Ca ovary/other uterine adnexa
Malignant neoplasms ,B45X,B45X.00,Malignant neoplasm/overlapping lesion/feml genital organs
Malignant neoplasms ,^ESCTMA624625,,Malignant tumour of foreskin
Malignant neoplasms ,^ESCTCA624813,,CA - Cancer of penis
Malignant neoplasms ,^ESCT1191819,,Malignant tumor of male genital organ
Malignant neoplasms ,^ESCTCA624812,,Ca penis
Malignant neoplasms ,^ESCTMA624809,,Malignant tumor of penis
Malignant neoplasms ,^ESCTMA624806,,Malignant tumour of male genital organ
Malignant neoplasms ,^ESCTPE624811,,Penile Ca
Malignant neoplasms ,^ESCTMA624631,,Malignant neoplasm of foreskin
Malignant neoplasms ,B48z,B48z.00,Malignant neoplasm of penis and other male genital organ NOS
Malignant neoplasms ,Byu82,Byu8200,"[X]Malignant neoplasm of male genital organ, unspecified"
Malignant neoplasms ,B48y,B48y.00,Malignant neoplasm of other male genital organ
Malignant neoplasms ,B48yz,B48yz00,Malignant neoplasm of other male genital organ NOS
Malignant neoplasms ,B48,B48..00,Malignant neoplasm of penis and other male genital organs
Malignant neoplasms ,Byu80,Byu8000,[X]Malignant neoplasm/other specified male genital organs
Malignant neoplasms ,^ESCTCA624630,,Cancer of foreskin
Malignant neoplasms ,^ESCTCA624810,,Cancer of penis
Malignant neoplasms ,^ESCT1191831,,[X]Malignant neoplasm/overlapping lesion/male genital organs
Malignant neoplasms ,B480,B480.00,Malignant neoplasm of prepuce (foreskin)
Malignant neoplasms ,^ESCTMA624626,,Malignant tumor of foreskin
Malignant neoplasms ,B483,B483.00,"Malignant neoplasm of penis, part unspecified"
Malignant neoplasms ,^ESCTMA624627,,Malignant tumour of prepuce
Malignant neoplasms ,Byu8,Byu8.00,[X]Malignant neoplasm of male genital organs
Malignant neoplasms ,^ESCTMA624628,,Malignant tumor of prepuce
Malignant neoplasms ,725-1,725..11,Iris operations
Malignant neoplasms ,^ESCTMA624633,,Malignant tumor of glans penis
Malignant neoplasms ,^ESCTOC299779,,Ocular trabeculectomy
Malignant neoplasms ,^ESCTMA624632,,Malignant tumour of glans penis
Malignant neoplasms ,^ESCTCR299776,,Creation of subscleral fistula to sclera
Malignant neoplasms ,^ESCTTR299775,,Trabeculectomy ab externo
Malignant neoplasms ,B481,B481.00,Malignant neoplasm of glans penis
Malignant neoplasms ,^ESCTCR299777,,Creation of guarded fistula to sclera
Malignant neoplasms ,72550,7255000,Trabeculectomy
Malignant neoplasms ,725-98,725..98,Iris/ciliary body operat. NOS
Malignant neoplasms ,725-99,725..99,Iris/ciliary body operations
Malignant neoplasms ,^ESCTCA624634,,Cancer of glans penis
Malignant neoplasms ,^ESCTMA475003,,Malignant tumor of body of penis
Malignant neoplasms ,^ESCTMA475006,,Malignant tumor of shaft of penis
Malignant neoplasms ,^ESCTCA475005,,Cancer of body of penis
Malignant neoplasms ,^ESCTMA475001,,Malignant tumour of body of penis
Malignant neoplasms ,B482,B482.00,Malignant neoplasm of body of penis
Malignant neoplasms ,^ESCTMA475002,,Malignant tumour of shaft of penis
Malignant neoplasms ,^ESCTOV417114,,Overlapping malignant neoplasm of penis
Malignant neoplasms ,^ESCTCA417116,,"Cancer of penis, overlapping sites"
Malignant neoplasms ,^ESCT1273279,,"Malignant neoplasm of penis, part unspecified"
Malignant neoplasms ,B483-99,B483.99,Ca penis
Malignant neoplasms ,B47z,B47z.00,Malignant neoplasm of testis NOS
Malignant neoplasms ,^ESCTMA624624,,Malignant tumor of testis
Malignant neoplasms ,^ESCTMA474995,,Malignant tumour of retained testis
Malignant neoplasms ,^ESCTMA474992,,Malignant tumor of undescended testis
Malignant neoplasms ,^ESCTMA474996,,Malignant tumor of retained testis
Malignant neoplasms ,B470,B470.00,Malignant neoplasm of undescended testis
Malignant neoplasms ,^ESCTMA475000,,Malignant tumor of ectopic testis
Malignant neoplasms ,^ESCTMA690653,,Malignant teratoma of undescended testis
Malignant neoplasms ,B4700,B470000,Malignant neoplasm of ectopic testis
Malignant neoplasms ,B47z-1,B47z.11,Seminoma of testis
Malignant neoplasms ,B4702,B470200,Seminoma of undescended testis
Malignant neoplasms ,B470z,B470z00,Malignant neoplasm of undescended testis NOS
Malignant neoplasms ,B4701,B470100,Malignant neoplasm of retained testis
Malignant neoplasms ,B4703,B470300,Teratoma of undescended testis
Malignant neoplasms ,B47,B47..00,Malignant neoplasm of testis
Malignant neoplasms ,^ESCTCA474999,,Cancer of ectopic testis
Malignant neoplasms ,^ESCTMA474997,,Malignant tumour of ectopic testis
Malignant neoplasms ,^ESCTCA474993,,Cancer of undescended testis
Malignant neoplasms ,7257-99,7257.99,Iridotomy
Malignant neoplasms ,B4711,B471100,Teratoma of descended testis
Malignant neoplasms ,^ESCT1192859,,Primary malignant neoplasm of descended testis
Malignant neoplasms ,^ESCTPU645798,,Puncture of iris
Malignant neoplasms ,^ESCT1245099,,Teratoma of descended testis
Malignant neoplasms ,B471,B471.00,Malignant neoplasm of descended testis
Malignant neoplasms ,^ESCTDI645799,,Discission of iris
Malignant neoplasms ,72570,7257000,Iridosclerotomy
Malignant neoplasms ,B4710,B471000,Seminoma of descended testis
Malignant neoplasms ,B471z,B471z00,Malignant neoplasm of descended testis NOS
Malignant neoplasms ,^ESCTMA690859,,Malignant teratoma of descended testis
Malignant neoplasms ,72571-1,7257111,Iridotomy NEC
Malignant neoplasms ,^ESCTCH474977,,Chorionepithelioma
Malignant neoplasms ,B47z-2,B47z.12,Teratoma of testis
Malignant neoplasms ,B420,B420.00,Choriocarcinoma
Malignant neoplasms ,^ESCTCH474976,,Chorioepithelioma
Malignant neoplasms ,B9110-3,B911013,Choriocarcinoma
Malignant neoplasms ,B484,B484.00,Malignant neoplasm of epididymis
Malignant neoplasms ,^ESCTMA624636,,Malignant tumor of epididymis
Malignant neoplasms ,B484-99,B484.99,Ca epididymis/spermatic cord
Malignant neoplasms ,^ESCTMA624635,,Malignant tumour of epididymis
Malignant neoplasms ,^ESCTMA624637,,Malignant tumour of spermatic cord
Malignant neoplasms ,B485,B485.00,Malignant neoplasm of spermatic cord
Malignant neoplasms ,^ESCTMA624638,,Malignant tumor of spermatic cord
Malignant neoplasms ,^ESCTSP624639,,Spermatic cord Ca
Malignant neoplasms ,^ESCTMA624642,,Malignant scrotal tumour
Malignant neoplasms ,^ESCTMA624640,,Malignant tumour of scrotum
Malignant neoplasms ,^ESCTMA624641,,Malignant tumor of scrotum
Malignant neoplasms ,^ESCTMA624643,,Malignant scrotal tumor
Malignant neoplasms ,B486,B486.00,Malignant neoplasm of scrotum
Malignant neoplasms ,^ESCTCA624644,,CA - Cancer of scrotum
Malignant neoplasms ,^ESCTSC624646,,Scrotal Ca
Malignant neoplasms ,^ESCTCA624645,,Cancer of scrotum
Malignant neoplasms ,^ESCTMA475009,,Malignant tumor of seminal vesicle
Malignant neoplasms ,^ESCTMA475011,,Malignant tumor of tunica vaginalis
Malignant neoplasms ,B48y0,B48y000,Malignant neoplasm of seminal vesicle
Malignant neoplasms ,B48y1,B48y100,Malignant neoplasm of tunica vaginalis
Malignant neoplasms ,^ESCTMA475010,,Malignant tumour of tunica vaginalis
Malignant neoplasms ,^ESCTMA475007,,Malignant tumour of seminal vesicle
Malignant neoplasms ,B48y2,B48y200,"Malignant neoplasm, overlapping lesion male genital orgs"
Malignant neoplasms ,Byu81,Byu8100,[X]Malignant neoplasm/overlapping lesion/male genital organs
Malignant neoplasms ,^ESCTOV417112,,Overlapping malignant neoplasm of male genital organs
Malignant neoplasms ,^ESCTMA662097,,Malignant tumor of urinary bladder
Malignant neoplasms ,^ESCTMA475014,,Malignant tumor of trigone of urinary bladder
Malignant neoplasms ,^ESCTCA662100,,CA - Bladder cancer
Malignant neoplasms ,^ESCTMA662096,,Malignant tumour of urinary bladder
Malignant neoplasms ,^ESCTLO605216,,Local recurrence of malignant tumor of urinary bladder
Malignant neoplasms ,^ESCTMA475017,,Malignant tumor of trigone of bladder
Malignant neoplasms ,^ESCTMA475013,,Malignant tumour of trigone of urinary bladder
Malignant neoplasms ,B498,B498.00,Local recurrence of malignant tumour of urinary bladder
Malignant neoplasms ,B49,B49..00,Malignant neoplasm of urinary bladder
Malignant neoplasms ,B49-99,B49..99,Carcinoma bladder
Malignant neoplasms ,B49-97,B49..97,Transitional cell ca bladder
Malignant neoplasms ,EMISNQLO12,,Local recurrence of malignant tumour of urinary bladder
Malignant neoplasms ,B49y,B49y.00,Malignant neoplasm of other site of urinary bladder
Malignant neoplasms ,^ESCTBL662098,,Bladder cancer
Malignant neoplasms ,B49z,B49z.00,Malignant neoplasm of urinary bladder NOS
Malignant neoplasms ,B490,B490.00,Malignant neoplasm of trigone of urinary bladder
Malignant neoplasms ,^ESCTMA475016,,Malignant tumour of trigone of bladder
Malignant neoplasms ,^ESCTMA475022,,Malignant tumor of bladder dome
Malignant neoplasms ,^ESCTMA475023,,Malignant tumor of vault of bladder
Malignant neoplasms ,^ESCTMA475019,,Malignant tumour of bladder dome
Malignant neoplasms ,^ESCTMA475020,,Malignant neoplasm of vault of bladder
Malignant neoplasms ,^ESCTMA475018,,Malignant tumour of vault of bladder
Malignant neoplasms ,72610-1,7261011,Cyclodialysis
Malignant neoplasms ,B491,B491.00,Malignant neoplasm of dome of urinary bladder
Malignant neoplasms ,72610,7261000,Separation of ciliary body
Malignant neoplasms ,B492,B492.00,Malignant neoplasm of lateral wall of urinary bladder
Malignant neoplasms ,B493,B493.00,Malignant neoplasm of anterior wall of urinary bladder
Malignant neoplasms ,B494,B494.00,Malignant neoplasm of posterior wall of urinary bladder
Malignant neoplasms ,^ESCTMA475028,,Malignant tumor of bladder neck
Malignant neoplasms ,B495,B495.00,Malignant neoplasm of bladder neck
Malignant neoplasms ,^ESCTMA475027,,Malignant tumour of bladder neck
Malignant neoplasms ,^ESCTMA475032,,Malignant tumor of ureteric orifice
Malignant neoplasms ,B496,B496.00,Malignant neoplasm of ureteric orifice
Malignant neoplasms ,^ESCTMA475030,,Malignant tumour of ureteric orifice
Malignant neoplasms ,^ESCTMA624648,,Malignant tumor of urachus
Malignant neoplasms ,B497,B497.00,Malignant neoplasm of urachus
Malignant neoplasms ,^ESCTMA624647,,Malignant tumour of urachus
Malignant neoplasms ,^ESCTOV475035,,Overlapping malignant neoplasm of bladder
Malignant neoplasms ,^ESCTOV475034,,Overlapping malignant neoplasm of urinary bladder
Malignant neoplasms ,^ESCTUR624659,,Urethral Ca
Malignant neoplasms ,B4A3,B4A3.00,Malignant neoplasm of urethra
Malignant neoplasms ,^ESCTCA624660,,CA - Cancer of urethra
Malignant neoplasms ,^ESCTMA624657,,Malignant urethral tumour
Malignant neoplasms ,^ESCTMA624658,,Malignant urethral tumor
Malignant neoplasms ,^ESCTMA624656,,Malignant tumor of urethra
Malignant neoplasms ,^ESCTMA624655,,Malignant tumour of urethra
Malignant neoplasms ,^ESCTMA624663,,Malignant neoplasm of paraurethral gland
Malignant neoplasms ,^ESCTMA624661,,Malignant tumour of paraurethral gland
Malignant neoplasms ,B4A4,B4A4.00,Malignant neoplasm of paraurethral glands
Malignant neoplasms ,^ESCTMA624662,,Malignant tumor of paraurethral gland
Malignant neoplasms ,B4Az-99,B4Az.99,Ca kidney/urinary organs NOS
Malignant neoplasms ,^ESCTMA693104,,Malignant tumor of urinary system
Malignant neoplasms ,^ESCTCA735193,,Cancer of urinary organ
Malignant neoplasms ,^ESCT1273273,,Malignant neoplasm of kidney or urinary organs NOS
Malignant neoplasms ,^ESCT1276218,,Neoplasm of urinary system
Malignant neoplasms ,B4Ay,B4Ay.00,Malignant neoplasm of other urinary organs
Malignant neoplasms ,Byu9,Byu9.00,[X]Malignant neoplasm of urinary tract
Malignant neoplasms ,B4A,B4A..00,Malig neop of kidney and other unspecified urinary organs
Malignant neoplasms ,Byu90,Byu9000,"[X]Malignant neoplasm of urinary organ, unspecified"
Malignant neoplasms ,B4Az,B4Az.00,Malignant neoplasm of kidney or urinary organs NOS
Malignant neoplasms ,^ESCTMA624671,,Malignant tumour of conjunctiva
Malignant neoplasms ,B503,B503.00,Malignant neoplasm of conjunctiva
Malignant neoplasms ,^ESCTMA624672,,Malignant tumor of conjunctiva
Malignant neoplasms ,72620,7262000,Reformation of anterior chamber of eye
Malignant neoplasms ,726y,726y.00,Anterior chamber of eye or lens operations OS
Malignant neoplasms ,^ESCT1192311,,Anterior chamber of eye or lens operations OS
Malignant neoplasms ,^ESCTMA624673,,Malignant tumour of cornea
Malignant neoplasms ,^ESCTPR431341,,Procedure on anterior segment of eye
Malignant neoplasms ,^ESCTRE464949,,Reformation of anterior chamber
Malignant neoplasms ,B504,B504.00,Malignant neoplasm of cornea
Malignant neoplasms ,7262-99,7262.99,Ant.chamber FB remov.- incise
Malignant neoplasms ,726-99,726..99,Lens operations
Malignant neoplasms ,^ESCTMA624674,,Malignant tumor of cornea
Malignant neoplasms ,726,726..00,Anterior chamber of eye and lens operations
Malignant neoplasms ,726z,726z.00,Anterior chamber of eye and lens operations NOS
Malignant neoplasms ,^ESCTMA624678,,Malignant retinal tumor
Malignant neoplasms ,B505,B505.00,Malignant neoplasm of retina
Malignant neoplasms ,^ESCTMA624677,,Malignant retinal tumour
Malignant neoplasms ,^ESCTMA624675,,Malignant tumour of retina
Malignant neoplasms ,^ESCTMA624676,,Malignant tumor of retina
Malignant neoplasms ,72621-99,7262199,Ant. eye chamber paracentesis
Malignant neoplasms ,72621,7262100,Paracentesis of anterior chamber of eye
Malignant neoplasms ,^ESCTPA624192,,Paracentesis of eye
Malignant neoplasms ,72-97,72...97,Inject eye - local action
Malignant neoplasms ,^ESCTMA624680,,Malignant tumor of choroid
Malignant neoplasms ,^ESCTMA624679,,Malignant tumour of choroid
Malignant neoplasms ,B506,B506.00,Malignant neoplasm of choroid
Malignant neoplasms ,EMISNQMA25,,Malignant melanoma of choroid
Malignant neoplasms ,72623-1,7262311,Washout of anterior chamber of eye
Malignant neoplasms ,^ESCTIR535448,,Iris melanoma
Malignant neoplasms ,^ESCTMA475053,,Malignant tumour of iris
Malignant neoplasms ,^ESCTMA475050,,Malignant tumour of ciliary body
Malignant neoplasms ,^ESCTMA475052,,Malignant tumor of ciliary body
Malignant neoplasms ,B5000,B500000,Malignant neoplasm of ciliary body
Malignant neoplasms ,B5001,B500100,Malignant neoplasm of iris
Malignant neoplasms ,B5002,B500200,Malignant neoplasm of crystalline lens
Malignant neoplasms ,B5003,B500300,Malignant neoplasm of sclera
Malignant neoplasms ,72623,7262300,Irrigation of anterior chamber of eye
Malignant neoplasms ,^ESCTIR329747,,Irrigation of anterior chamber of eye
Malignant neoplasms ,EMISNQMA27,,Malignant melanoma of iris
Malignant neoplasms ,^ESCTMA475055,,Malignant tumor of iris
Malignant neoplasms ,B507,B507.00,Malignant neoplasm of lacrimal duct
Malignant neoplasms ,^ESCTMA475065,,Malignant neoplasm of lacrimal duct
Malignant neoplasms ,B5071,B507100,Malignant neoplasm of nasolacrimal duct
Malignant neoplasms ,B5070,B507000,Malignant neoplasm of lacrimal sac
Malignant neoplasms ,B507z,B507z00,Malignant neoplasm of lacrimal duct NOS
Malignant neoplasms ,B501z,B501z00,Malignant neoplasm of orbit NOS
Malignant neoplasms ,^ESCTMA624668,,Malignant tumor of orbit
Malignant neoplasms ,^ESCTMA624667,,Malignant tumour of orbit
Malignant neoplasms ,^ESCTMA624669,,Malignant orbital tumour
Malignant neoplasms ,B501,B501.00,Malignant neoplasm of orbit
Malignant neoplasms ,^ESCTMA624670,,Malignant orbital tumor
Malignant neoplasms ,B5010,B501000,Malignant neoplasm of connective tissue of orbit
Malignant neoplasms ,B5011,B501100,Malignant neoplasm of extraocular muscle of orbit
Malignant neoplasms ,^ESCTOV417204,,Overlapping malignant neoplasm of eye and adnexa (primary)
Malignant neoplasms ,^ESCTCA417207,,"Cancer of the eye and adnexa, overlapping sites"
Malignant neoplasms ,^ESCTOV417206,,"Overlapping malignant neoplasm of eye and adnexa, primary"
Malignant neoplasms ,^ESCTMA624666,,Malignant tumor of eye
Malignant neoplasms ,^ESCTMA624665,,Malignant tumour of eye
Malignant neoplasms ,^ESCTMM556001,,MM - Malignant melanoma of eye
Malignant neoplasms ,B509,B509.00,Malignant melanoma of eye
Malignant neoplasms ,B50,B50..00,Malignant neoplasm of eye
Malignant neoplasms ,B500z,B500z00,Malignant neoplasm of eyeball NOS
Malignant neoplasms ,B50y,B50y.00,Malignant neoplasm of other specified site of eye
Malignant neoplasms ,B50z,B50z.00,Malignant neoplasm of eye NOS
Malignant neoplasms ,B500,B500.00,"Malig neop eyeball excl conjunctiva, cornea, retina, choroid"
Malignant neoplasms ,^ESCTMA624689,,Malignant tumour of spinal cord
Malignant neoplasms ,B522,B522.00,Malignant neoplasm of spinal cord
Malignant neoplasms ,B52X,B52X.00,"Malignant neoplasm of meninges, unspecified"
Malignant neoplasms ,^ESCTMA624755,,Malignant tumor of meninges
Malignant neoplasms ,^ESCTCA624688,,Cancer of the cerebral meninges
Malignant neoplasms ,^ESCTMA624690,,Malignant tumor of spinal cord
Malignant neoplasms ,B5211,B521100,Malignant neoplasm of cerebral arachnoid mater
Malignant neoplasms ,B5212,B521200,Malignant neoplasm of cerebral pia mater
Malignant neoplasms ,B523z,B523z00,Malignant neoplasm of spinal meninges NOS
Malignant neoplasms ,ByuA2,ByuA200,"[X]Malignant neoplasm of meninges, unspecified"
Malignant neoplasms ,B521z,B521z00,Malignant neoplasm of cerebral meninges NOS
Malignant neoplasms ,B521,B521.00,Malignant neoplasm of cerebral meninges
Malignant neoplasms ,B525,B525.00,Malignant neoplasm of cauda equina
Malignant neoplasms ,B5210,B521000,Malignant neoplasm of cerebral dura mater
Malignant neoplasms ,B5230,B523000,Malignant neoplasm of spinal dura mater
Malignant neoplasms ,B523,B523.00,Malignant neoplasm of spinal meninges
Malignant neoplasms ,B5231,B523100,Malignant neoplasm of spinal arachnoid mater
Malignant neoplasms ,B5232,B523200,Malignant neoplasm of spinal pia mater
Malignant neoplasms ,^ESCTIN535316,,Intracranial neoplasm
Malignant neoplasms ,^ESCTMA475072,,Malignant tumor of hypothalamus
Malignant neoplasms ,^ESCTIN535312,,Intracranial tumor
Malignant neoplasms ,^ESCTBR535313,,Brain tumor
Malignant neoplasms ,^ESCTBT535310,,BT - Brain tumour
Malignant neoplasms ,^ESCTMA475071,,Malignant tumour of hypothalamus
Malignant neoplasms ,^ESCTIC535309,,ICT - Intracranial tumour
